BuyAndHold,Buy-Write,Put-Write
-18.1765,-12.7235,-31.3863
0.734238,6.18724,6.90803
-2.68449,2.76851,-0.0148935
17.2066,10.453,28.0579
23.5253,10.453,34.5346
26.9774,10.453,38.073
21.6303,10.453,32.5922
-9.04188,-3.58888,-12.8886
28.5426,10.453,39.6774
48.2222,10.453,59.849
11.8039,10.453,22.5202
3.77929,9.23229,13.0743
-0.491874,4.96113,4.42515
16.909,10.453,27.7529
-14.7538,-9.30078,-24.4552
10.0741,10.453,20.7472
26.629,10.453,37.7159
26.2364,10.453,37.3135
-8.63713,-3.18413,-12.069
-24.6121,-19.1591,-44.4182
-1.50553,3.94747,2.3725
14.38,10.453,25.1607
9.63766,10.453,20.2998
-19.6523,-14.1993,-34.3747
-5.00421,0.448787,-4.71233
1.9869,7.4399,9.44467
5.35165,10.453,15.9066
-9.91002,-4.45702,-14.6466
-1.84464,3.60836,1.68581
-10.0813,-4.62834,-14.9935
-18.4832,-13.0302,-32.0072
1.10262,6.55562,7.65401
21.9442,10.453,32.914
7.43203,10.453,18.039
-13.5049,-8.05185,-21.9261
-17.8933,-12.4403,-30.8127
5.26077,10.453,15.8135
15.1958,10.453,25.9968
-2.3121,3.1409,0.739193
5.39311,10.453,15.9491
64.6528,10.453,76.6903
-5.17402,0.278982,-5.05619
10.4679,10.453,21.1508
11.0375,10.453,21.7346
-1.02691,4.42609,3.34172
-23.2314,-17.7784,-41.6223
9.88863,10.453,20.557
8.95014,10.453,19.5951
-22.0971,-16.6441,-39.3254
-6.61935,-1.16635,-7.98299
2.72024,8.17324,10.9297
-5.90313,-0.450131,-6.53264
26.0105,10.453,37.082
24.0128,10.453,35.0344
13.0744,10.453,23.8225
-14.0791,-8.62606,-23.0889
83.6265,10.453,96.1384
17.1225,10.453,27.9717
16.2046,10.453,27.0309
-20.7893,-15.3363,-36.6771
45.0933,10.453,56.6419
26.9504,10.453,38.0454
3.10878,8.56178,11.7165
-12.0199,-6.56694,-18.9192
-1.43109,4.02191,2.52324
26.5101,10.453,37.594
-11.7535,-6.30046,-18.3796
2.4264,7.8794,10.3347
7.36003,10.453,17.9652
6.13402,10.453,16.7086
5.7919,10.453,16.3579
25.7507,10.453,36.8156
-0.846115,4.60689,3.70782
20.4543,10.453,31.3869
7.90701,10.453,18.5259
-1.96209,3.49091,1.44797
-0.613818,4.83918,4.17822
16.9788,10.453,27.8245
-15.7638,-10.3108,-26.5004
-7.91942,-2.46642,-10.6156
-27.6952,-22.2422,-50.6615
-4.01225,1.44075,-2.70362
-10.9662,-5.51323,-16.7854
-5.55674,-0.103736,-5.83119
-7.81155,-2.35855,-10.3972
11.2804,10.453,21.9836
2.5885,8.0415,10.6629
-26.0736,-20.6206,-47.3779
-2.22877,3.22423,0.907946
3.95259,9.40559,13.4252
24.1376,10.453,35.1623
25.8121,10.453,36.8786
42.2769,10.453,53.755
26.0364,10.453,37.1085
-5.804,-0.350999,-6.3319
-8.93216,-3.47916,-12.6664
4.33501,9.78801,14.1996
34.263,10.453,45.5408
8.28864,10.453,18.9171
4.27753,9.73053,14.0832
27.2712,10.453,38.3742
-9.03369,-3.58069,-12.872
3.01478,8.46778,11.5261
18.9655,10.453,29.8608
-13.593,-8.14002,-22.1047
3.28975,8.74275,12.0829
11.486,10.453,22.1943
57.5722,10.453,69.4327
37.5184,10.453,48.8776
11.5419,10.453,22.2516
-9.63356,-4.18056,-14.0868
-1.07156,4.38144,3.25129
-4.23311,1.21989,-3.15086
5.34476,10.453,15.8996
2.26526,7.71826,10.0084
-2.10317,3.34983,1.16229
9.95352,10.453,20.6236
30.9262,10.453,42.1205
16.866,10.453,27.7089
-3.81407,1.63893,-2.30229
-13.1151,-7.66212,-21.1369
4.20359,9.65659,13.9335
-4.8255,0.627502,-4.35043
12.1619,10.453,22.8872
3.6103,9.0633,12.7321
4.9231,10.3761,15.3905
18.1248,10.453,28.9991
15.06,10.453,25.8577
0.886538,6.33954,7.21644
-3.54414,1.90886,-1.75568
-4.76243,0.690566,-4.22273
23.6505,10.453,34.6629
9.84384,10.453,20.5111
6.38268,10.453,16.9634
4.85445,10.3075,15.2515
-0.797455,4.65554,3.80635
16.3809,10.453,27.2117
-7.59552,-2.14252,-9.95972
13.2577,10.453,24.0104
11.0289,10.453,21.7259
1.11796,6.57096,7.68507
-2.82353,2.62947,-0.296452
-11.7992,-6.34615,-18.4721
-1.052,4.401,3.29091
-3.48174,1.97126,-1.62933
-2.10764,3.34536,1.15322
16.6445,10.453,27.4818
4.45894,9.91194,14.4506
22.894,10.453,33.8875
3.20597,8.65897,11.9133
35.722,10.453,47.0362
-4.11712,1.33588,-2.91597
17.7506,10.453,28.6156
6.74487,10.453,17.3347
8.08913,10.453,18.7126
24.8177,10.453,35.8594
9.9775,10.453,20.6481
-10.4568,-5.00384,-15.7539
9.85151,10.453,20.519
16.2716,10.453,27.0996
6.79371,10.453,17.3847
4.84588,10.2989,15.2341
-26.7063,-21.2533,-48.659
19.244,10.453,30.1463
36.3388,10.453,47.6685
0.613136,6.06614,6.6628
12.3478,10.453,23.0777
-6.8149,-1.3619,-8.37896
8.88037,10.453,19.5236
17.691,10.453,28.5545
24.3956,10.453,35.4267
10.0026,10.453,20.6739
-3.15048,2.30252,-0.958526
21.1274,10.453,32.0768
59.4065,10.453,71.3128
3.12629,8.57929,11.7519
-3.62606,1.82694,-1.92157
-3.89658,1.55642,-2.46938
5.17103,10.453,15.7215
4.39373,9.84673,14.3185
1.67823,7.13123,8.81962
19.9567,10.453,30.8768
17.5319,10.453,28.3914
-4.64525,0.807749,-3.98543
-8.44652,-2.99352,-11.683
-5.20845,0.244549,-5.12591
9.31343,10.453,19.9675
25.6265,10.453,36.6883
46.8118,10.453,58.4033
5.15722,10.453,15.7074
-2.35707,3.09593,0.64814
-1.19389,4.25911,3.00358
-9.5011,-4.0481,-13.8185
-10.2593,-4.80629,-15.3539
2.71992,8.17292,10.929
21.3655,10.453,32.3209
30.7999,10.453,41.9911
39.9454,10.453,51.3653
-9.73681,-4.28381,-14.2958
28.429,10.453,39.5609
2.75013,8.20313,10.9902
-1.78689,3.66611,1.80275
17.4936,10.453,28.3522
23.5831,10.453,34.5939
-20.1353,-14.6823,-35.3527
33.9288,10.453,45.1982
3.66666,9.11966,12.8462
9.10838,10.453,19.7573
3.65919,9.11219,12.8311
-20.7041,-15.2511,-36.5046
6.6426,10.453,17.2299
34.3888,10.453,45.6697
28.4949,10.453,39.6285
0.689135,6.14214,6.8167
-4.33205,1.12095,-3.3512
8.61143,10.453,19.2479
14.119,10.453,24.8932
17.1322,10.453,27.9817
-7.59729,-2.14429,-9.96331
30.4322,10.453,41.6142
3.61181,9.06481,12.7351
18.9689,10.453,29.8643
1.10302,6.55602,7.65481
17.9987,10.453,28.8699
8.50094,10.453,19.1347
-26.3426,-20.8896,-47.9225
7.53904,10.453,18.1487
29.7448,10.453,40.9096
-12.4586,-7.00561,-19.8075
55.6513,10.453,67.4638
19.6208,10.453,30.5325
9.59152,10.453,20.2525
-7.94307,-2.49007,-10.6635
32.1814,10.453,43.4072
26.1056,10.453,37.1795
50.0432,10.453,61.7155
27.4365,10.453,38.5437
5.55028,10.453,16.1102
9.67528,10.453,20.3384
2.47869,7.93169,10.4405
-2.73149,2.72151,-0.110066
1.28397,6.73697,8.02124
-22.6048,-17.1518,-40.3536
14.7418,10.453,25.5316
29.3922,10.453,40.5482
-21.0979,-15.6449,-37.302
4.0837,9.5367,13.6907
26.9215,10.453,38.0157
5.59496,10.453,16.156
12.2512,10.453,22.9787
24.9059,10.453,35.9497
1.76463,7.21763,8.99457
-9.06233,-3.60933,-12.93
18.8506,10.453,29.7431
-1.63227,3.82073,2.11585
8.81888,10.453,19.4606
-3.081,2.372,-0.81782
-4.8183,0.6347,-4.33586
24.8794,10.453,35.9226
28.6593,10.453,39.7969
11.1797,10.453,21.8804
10.01,10.453,20.6814
5.04902,10.453,15.5964
10.364,10.453,21.0443
-26.0286,-20.5756,-47.2868
0.792527,6.24553,7.02607
4.39308,9.84608,14.3172
18.1407,10.453,29.0154
5.57125,10.453,16.1317
-3.21606,2.23694,-1.09132
15.7714,10.453,26.5869
-7.76393,-2.31093,-10.3008
-0.61469,4.83831,4.17645
26.9919,10.453,38.0879
-11.1341,-5.68107,-17.1253
12.6476,10.453,23.385
-18.9423,-13.4893,-32.9369
14.2229,10.453,24.9996
28.3098,10.453,39.4388
11.2194,10.453,21.9211
33.9988,10.453,45.2699
24.6053,10.453,35.6416
0.532819,5.98582,6.50016
19.9069,10.453,30.8257
-22.6409,-17.1879,-40.4265
32.5916,10.453,43.8276
-0.356118,5.09688,4.70006
-7.0247,-1.5717,-8.80383
5.83819,10.453,16.4053
7.94508,10.453,18.5649
-2.25072,3.20228,0.863494
-5.46865,-0.0156526,-5.65282
15.1107,10.453,25.9096
45.042,10.453,56.5892
-8.65833,-3.20533,-12.1119
-0.264028,5.18897,4.88654
25.2501,10.453,36.3025
-2.3786,3.0744,0.604539
-12.8845,-7.4315,-20.6699
3.86497,9.31797,13.2478
8.64496,10.453,19.2823
7.95212,10.453,18.5721
4.65197,10.105,14.8414
17.6816,10.453,28.5449
3.148,8.601,11.7959
17.2472,10.453,28.0996
6.46541,10.453,17.0482
-5.33346,0.119535,-5.37907
-2.73599,2.71701,-0.119185
14.0512,10.453,24.8236
6.31975,10.453,16.8989
2.10823,7.56123,9.69037
13.6597,10.453,24.4224
-2.05093,3.40207,1.26808
18.7694,10.453,29.6598
-15.1998,-9.74684,-25.3585
-8.049,-2.596,-10.878
4.13565,9.58865,13.7959
4.6565,10.1095,14.8506
2.58981,8.04281,10.6656
-6.81104,-1.35804,-8.37116
32.186,10.453,43.4118
27.8855,10.453,39.0038
5.10561,10.453,15.6545
16.393,10.453,27.2241
10.5926,10.453,21.2786
-17.5966,-12.1436,-30.212
26.7785,10.453,37.8692
-3.7133,1.7397,-2.09823
6.74834,10.453,17.3382
32.1762,10.453,43.4019
-22.4755,-17.0225,-40.0917
3.23691,8.68991,11.9759
2.16551,7.61851,9.80635
-27.025,-21.572,-49.3044
22.6611,10.453,33.6489
-6.99257,-1.53957,-8.73875
8.28122,10.453,18.9094
18.0754,10.453,28.9484
-15.6448,-10.1918,-26.2595
-12.1875,-6.73455,-19.2586
45.6257,10.453,57.1875
0.535204,5.9882,6.50499
5.14367,10.453,15.6935
18.6392,10.453,29.5264
18.5383,10.453,29.4229
24.7013,10.453,35.7401
-11.5868,-6.13376,-18.042
6.20615,10.453,16.7825
-13.6976,-8.24455,-22.3163
4.63139,10.0844,14.7998
23.9795,10.453,35.0002
-8.06047,-2.60747,-10.9013
1.96392,7.41692,9.39813
21.0754,10.453,32.0235
-20.0867,-14.6337,-35.2544
-3.2042,2.2488,-1.06731
19.4235,10.453,30.3303
10.8734,10.453,21.5665
9.77046,10.453,20.4359
10.6555,10.453,21.3431
3.14449,8.59749,11.7888
16.2051,10.453,27.0314
-9.49994,-4.04694,-13.8162
3.46377,8.91677,12.4353
-0.836929,4.61607,3.72642
8.08164,10.453,18.7049
-22.4209,-16.9679,-39.981
13.5296,10.453,24.289
30.2116,10.453,41.3881
12.7694,10.453,23.5099
29.0523,10.453,40.1998
-3.17026,2.28274,-0.998577
11.9098,10.453,22.6287
4.23026,9.68326,13.9875
-24.7615,-19.3085,-44.7209
9.39837,10.453,20.0545
16.571,10.453,27.4065
-27.4645,-22.0115,-50.1945
27.3913,10.453,38.4972
39.9109,10.453,51.3299
27.99,10.453,39.1109
-13.2956,-7.84263,-21.5024
22.1637,10.453,33.139
-6.23242,-0.779417,-7.19944
-1.75973,3.69327,1.85775
-8.3047,-2.8517,-11.3958
26.1062,10.453,37.1801
9.8194,10.453,20.4861
10.0158,10.453,20.6874
16.0383,10.453,26.8605
34.3295,10.453,45.6089
26.3286,10.453,37.408
26.5092,10.453,37.5931
11.981,10.453,22.7017
10.2225,10.453,20.8993
25.7893,10.453,36.8553
-4.78247,0.670526,-4.26331
30.62,10.453,41.8067
4.01627,9.46927,13.5542
-3.84287,1.61013,-2.36062
34.432,10.453,45.714
7.88093,10.453,18.4991
-2.84209,2.61091,-0.334025
24.6653,10.453,35.7031
29.417,10.453,40.5736
10.3755,10.453,21.0561
26.5019,10.453,37.5857
8.06128,10.453,18.684
-6.74106,-1.28806,-8.22945
5.78896,10.453,16.3549
-13.4996,-8.04664,-21.9156
-10.4417,-4.98871,-15.7233
-10.7556,-5.30256,-16.3588
39.8519,10.453,51.2694
14.9702,10.453,25.7656
-1.06802,4.38498,3.25846
-8.16558,-2.71258,-11.1141
39.574,10.453,50.9845
14.2538,10.453,25.0313
-2.4085,3.0445,0.543994
-20.3308,-14.8778,-35.7486
-7.73867,-2.28567,-10.2496
44.7597,10.453,56.2999
3.42274,8.87574,12.3522
-10.463,-5.00999,-15.7664
3.59705,9.05005,12.7052
55.1649,10.453,66.9652
-10.8253,-5.37226,-16.5
16.3122,10.453,27.1412
-12.0536,-6.60063,-18.9874
10.1313,10.453,20.8058
1.69238,7.14538,8.84826
-0.37957,5.07343,4.65257
20.4928,10.453,31.4263
-6.02559,-0.572591,-6.78062
-2.16655,3.28645,1.03393
-2.41537,3.03763,0.53007
4.82088,10.2739,15.1835
-3.69286,1.76014,-2.05684
-4.95539,0.497614,-4.61346
23.3668,10.453,34.3722
3.13018,8.58318,11.7598
-1.14835,4.30465,3.0958
4.27849,9.73149,14.0851
4.97938,10.4324,15.5044
-2.06597,3.38703,1.2376
-16.1828,-10.7298,-27.3489
15.8007,10.453,26.6169
-8.59966,-3.14666,-11.9931
-2.83324,2.61976,-0.316114
6.48101,10.453,17.0642
18.6557,10.453,29.5433
1.12339,6.57639,7.69606
3.08377,8.53677,11.6658
11.7259,10.453,22.4403
28.602,10.453,39.7382
5.32584,10.453,15.8802
-12.8851,-7.43207,-20.6711
-2.75123,2.70177,-0.150048
-4.22455,1.22845,-3.13352
4.16918,9.62218,13.8638
6.0014,10.453,16.5726
-3.55729,1.89571,-1.78232
-11.4352,-5.98221,-17.7351
44.5724,10.453,56.1079
12.7699,10.453,23.5103
17.9742,10.453,28.8448
29.1936,10.453,40.3446
-22.476,-17.023,-40.0926
15.6359,10.453,26.448
6.5343,10.453,17.1189
-18.6522,-13.1992,-32.3495
11.0023,10.453,21.6985
22.2821,10.453,33.2603
-3.29661,2.15639,-1.25443
39.416,10.453,50.8226
-16.1465,-10.6935,-27.2755
9.24472,10.453,19.897
14.3943,10.453,25.1753
15.3839,10.453,26.1897
-4.82571,0.627295,-4.35085
-0.684893,4.76811,4.03429
-20.0953,-14.6423,-35.2717
12.1243,10.453,22.8486
19.1848,10.453,30.0856
11.8248,10.453,22.5416
28.9004,10.453,40.0441
1.76517,7.21817,8.99566
-3.87539,1.57761,-2.42647
4.30317,9.75617,14.1351
1.48241,6.93541,8.42308
49.5548,10.453,61.2149
4.26173,9.71473,14.0512
-4.14405,1.30895,-2.9705
-23.1196,-17.6666,-41.3959
15.8845,10.453,26.7028
18.5108,10.453,29.3947
18.778,10.453,29.6686
-4.19227,1.26073,-3.06815
9.324,10.453,19.9783
10.2689,10.453,20.9468
23.9649,10.453,34.9853
11.1891,10.453,21.8901
36.7081,10.453,48.047
-5.24849,0.204512,-5.20699
9.7452,10.453,20.41
-6.91731,-1.46431,-8.58635
31.2702,10.453,42.4732
14.0326,10.453,24.8046
17.4306,10.453,28.2876
22.2819,10.453,33.2601
-2.97183,2.48117,-0.596755
5.55164,10.453,16.1116
-11.0459,-5.59287,-16.9467
33.7409,10.453,45.0056
7.34329,10.453,17.9481
4.87189,10.3249,15.2868
20.1514,10.453,31.0763
15.3844,10.453,26.1903
19.7854,10.453,30.7012
25.0813,10.453,36.1296
11.7761,10.453,22.4917
17.2467,10.453,28.0991
18.9078,10.453,29.8017
32.4488,10.453,43.6812
-20.2413,-14.7883,-35.5674
11.5094,10.453,22.2184
-2.39044,3.06256,0.580563
11.889,10.453,22.6074
24.9568,10.453,36.0019
10.3803,10.453,21.061
11.7941,10.453,22.5102
17.8826,10.453,28.7509
5.30565,10.453,15.8595
6.97814,10.453,17.5738
8.23228,10.453,18.8593
-6.77886,-1.32586,-8.30599
22.7626,10.453,33.7528
-4.67821,0.774786,-4.05218
-4.92618,0.526823,-4.55431
-12.9924,-7.53945,-20.8885
-2.35476,3.09824,0.652818
11.754,10.453,22.469
10.8275,10.453,21.5194
1.83761,7.29061,9.14237
13.9903,10.453,24.7613
10.6574,10.453,21.345
13.3362,10.453,24.0908
-3.5305,1.9225,-1.72806
-0.976285,4.47672,3.44422
-10.8579,-5.40487,-16.566
2.73906,8.19206,10.9678
9.5912,10.453,20.2522
16.2724,10.453,27.1004
4.94547,10.3985,15.4358
31.1991,10.453,42.4002
-17.0102,-11.5572,-29.0245
-1.80174,3.65126,1.77268
-5.84077,-0.387765,-6.40635
17.1465,10.453,27.9963
4.13959,9.59259,13.8039
19.1654,10.453,30.0657
16.1576,10.453,26.9828
16.0218,10.453,26.8435
-1.82403,3.62897,1.72754
-2.43269,3.02031,0.49501
13.4401,10.453,24.1973
43.2715,10.453,54.7744
-3.27301,2.17999,-1.20665
9.9932,10.453,20.6642
0.302536,5.75554,6.03384
-22.9206,-17.4676,-40.993
19.5622,10.453,30.4725
9.40041,10.453,20.0566
-2.5394,2.9136,0.278908
10.9442,10.453,21.6391
6.9947,10.453,17.5908
13.8493,10.453,24.6168
15.7915,10.453,26.6075
35.0421,10.453,46.3394
20.782,10.453,31.7228
24.1988,10.453,35.225
-0.703148,4.74985,3.99733
-12.2055,-6.7525,-19.2949
25.8066,10.453,36.873
7.24234,10.453,17.8446
16.2548,10.453,27.0823
-0.394858,5.05814,4.62161
2.06309,7.51609,9.59896
0.259399,5.7124,5.94648
7.36661,10.453,17.972
-2.83611,2.61689,-0.321916
4.63966,10.0927,14.8165
2.08056,7.53356,9.63434
-11.4852,-6.03216,-17.8362
-22.551,-17.098,-40.2446
20.9324,10.453,31.8769
23.8139,10.453,34.8305
-13.9227,-8.46965,-22.7722
-0.947819,4.50518,3.50187
20.547,10.453,31.4819
14.6509,10.453,25.4384
50.2286,10.453,61.9055
6.05002,10.453,16.6225
17.6723,10.453,28.5353
12.635,10.453,23.3721
6.70714,10.453,17.296
-24.081,-18.628,-43.3429
27.3194,10.453,38.4236
49.7494,10.453,61.4144
27.7214,10.453,38.8357
7.26897,10.453,17.8719
7.06226,10.453,17.66
20.2213,10.453,31.148
18.7967,10.453,29.6878
13.8272,10.453,24.5941
14.129,10.453,24.9034
22.5534,10.453,33.5385
18.1627,10.453,29.0379
11.4079,10.453,22.1143
9.43413,10.453,20.0912
16.6353,10.453,27.4724
-15.6606,-10.2076,-26.2915
1.92374,7.37674,9.31678
22.0177,10.453,32.9894
1.26212,6.71512,7.977
21.2393,10.453,32.1915
9.39495,10.453,20.051
10.5733,10.453,21.2588
-6.37798,-0.924981,-7.49421
-14.365,-8.91197,-23.6679
0.24068,5.69368,5.90858
12.5479,10.453,23.2828
7.52105,10.453,18.1303
4.18555,9.63855,13.8969
2.92467,8.37767,11.3437
-0.641707,4.81129,4.12174
-4.01592,1.43708,-2.71104
-0.74797,4.70503,3.90656
5.26304,10.453,15.8158
19.3958,10.453,30.3018
-1.36827,4.08473,2.65045
16.8364,10.453,27.6785
0.678057,6.13106,6.79427
-9.31676,-3.86376,-13.4452
12.461,10.453,23.1937
-1.16849,4.28451,3.05502
30.3654,10.453,41.5458
11.5225,10.453,22.2318
-8.88996,-3.43696,-12.581
7.9501,10.453,18.57
-13.6748,-8.22175,-22.2702
18.4711,10.453,29.3541
8.20803,10.453,18.8344
23.3413,10.453,34.346
-20.6927,-15.2397,-36.4815
8.76231,10.453,19.4026
0.527066,5.98007,6.48851
8.36462,10.453,18.9949
-11.0311,-5.57806,-16.9167
-3.69958,1.75342,-2.07045
13.2906,10.453,24.0441
18.5532,10.453,29.4382
-12.1638,-6.7108,-19.2105
25.8292,10.453,36.8962
-11.1908,-5.73777,-17.2401
0.811115,6.26412,7.06371
16.3638,10.453,27.1941
23.7461,10.453,34.7609
-0.378188,5.07481,4.65537
16.056,10.453,26.8786
-5.6073,-0.1543,-5.93358
18.6205,10.453,29.5072
-19.5957,-14.1427,-34.2601
12.4018,10.453,23.133
13.8826,10.453,24.6508
54.7173,10.453,66.5064
37.2416,10.453,48.5938
24.143,10.453,35.1677
-6.16211,-0.709107,-7.05707
-18.8138,-13.3608,-32.6768
5.25504,10.453,15.8076
14.0892,10.453,24.8626
-4.0152,1.4378,-2.70958
2.97701,8.43001,11.4496
6.29845,10.453,16.8771
2.08848,7.54148,9.65036
37.1087,10.453,48.4576
7.2224,10.453,17.8242
3.6543,9.1073,12.8212
-12.6101,-7.15715,-20.1143
20.9758,10.453,31.9214
18.4568,10.453,29.3394
9.2954,10.453,19.949
13.9094,10.453,24.6783
-25.7962,-20.3432,-46.8161
31.0084,10.453,42.2048
19.7043,10.453,30.6181
-8.44384,-2.99084,-11.6776
-4.93552,0.517476,-4.57324
7.6353,10.453,18.2474
19.4298,10.453,30.3367
4.04123,9.49423,13.6047
13.6538,10.453,24.4164
11.482,10.453,22.1902
17.6176,10.453,28.4792
15.3647,10.453,26.1701
1.36112,6.81412,8.17748
-24.3659,-18.9129,-43.9197
24.9509,10.453,35.9959
-0.54708,4.90592,4.31336
23.5017,10.453,34.5104
8.25236,10.453,18.8799
13.4735,10.453,24.2315
3.07441,8.52741,11.6469
5.2251,10.453,15.7769
38.6769,10.453,50.065
3.69389,9.14689,12.9013
19.7986,10.453,30.7148
-0.053096,5.3999,5.31368
14.0846,10.453,24.8579
18.8395,10.453,29.7317
-1.79721,3.65579,1.78184
34.1908,10.453,45.4668
3.71308,9.16608,12.9402
23.143,10.453,34.1428
-13.2684,-7.81544,-21.4474
5.43207,10.453,15.9891
20.3661,10.453,31.2964
-3.21512,2.23788,-1.08941
3.8505,9.3035,13.2185
-6.29989,-0.846891,-7.33608
-16.9713,-11.5183,-28.9456
-9.22437,-3.77137,-13.2581
2.14629,7.59929,9.76744
22.407,10.453,33.3884
3.23509,8.68809,11.9723
23.5678,10.453,34.5782
-2.70537,2.74763,-0.057169
-19.0327,-13.5797,-33.12
12.3942,10.453,23.1253
-2.11311,3.33989,1.14216
-1.21425,4.23875,2.96235
29.5112,10.453,40.6701
-1.21411,4.23889,2.96263
11.7521,10.453,22.4671
-7.35675,-1.90375,-9.47621
-0.671793,4.78121,4.06082
5.92909,10.453,16.4985
10.1992,10.453,20.8754
15.6671,10.453,26.4799
41.1357,10.453,52.5853
-3.09775,2.35525,-0.851747
-0.578332,4.87467,4.25008
15.1774,10.453,25.9781
6.9101,10.453,17.504
8.75591,10.453,19.396
21.8655,10.453,32.8334
35.7925,10.453,47.1086
19.0954,10.453,29.994
3.94502,9.39802,13.4099
42.7662,10.453,54.2565
14.6573,10.453,25.445
31.4133,10.453,42.6198
-6.34039,-0.887385,-7.41808
3.08318,8.53618,11.6646
-19.5133,-14.0603,-34.0932
-14.0365,-8.58353,-23.0028
19.336,10.453,30.2406
13.0012,10.453,23.7475
19.5357,10.453,30.4453
-0.715095,4.73791,3.97313
26.9389,10.453,38.0335
-21.9238,-16.4708,-38.9745
6.68018,10.453,17.2684
-0.124013,5.32899,5.17007
14.6398,10.453,25.427
28.8326,10.453,39.9746
29.8175,10.453,40.9841
3.82638,9.27938,13.1696
9.63485,10.453,20.2969
-0.203618,5.24938,5.00887
-23.7602,-18.3072,-42.6933
24.1573,10.453,35.1824
19.8324,10.453,30.7494
20.7839,10.453,31.7247
-8.18148,-2.72848,-11.1463
-16.5218,-11.0688,-28.0353
20.5082,10.453,31.4421
21.7476,10.453,32.7125
-3.94479,1.50821,-2.56701
0.935718,6.38872,7.31603
-5.43094,0.0220602,-5.57645
-4.30939,1.14361,-3.30531
-11.0965,-5.64352,-17.0493
1.50768,6.96068,8.47425
13.6009,10.453,24.3621
34.7468,10.453,46.0367
14.0599,10.453,24.8326
-8.3286,-2.8756,-11.4442
16.0313,10.453,26.8532
-21.856,-16.403,-38.8372
0.663499,6.1165,6.76479
-20.5651,-15.1121,-36.2232
34.6354,10.453,45.9225
34.4151,10.453,45.6966
2.39658,7.84958,10.2743
-2.84123,2.61177,-0.332285
15.864,10.453,26.6818
-10.7547,-5.3017,-16.3571
6.96199,10.453,17.5572
4.89516,10.3482,15.3339
-3.92742,1.52558,-2.53182
-11.4758,-6.02282,-17.8173
-9.85621,-4.40321,-14.5376
31.7101,10.453,42.924
3.24733,8.70033,11.997
-1.17329,4.27971,3.04528
-5.25337,0.199631,-5.21687
32.1657,10.453,43.391
23.6721,10.453,34.6852
17.0489,10.453,27.8963
8.62606,10.453,19.2629
-5.48496,-0.0319623,-5.68585
10.5014,10.453,21.1852
-6.70136,-1.24836,-8.14905
-9.80609,-4.35309,-14.4361
14.5862,10.453,25.372
11.8389,10.453,22.5561
16.8476,10.453,27.69
-10.2579,-4.80494,-15.3511
-0.616361,4.83664,4.17307
-11.3355,-5.88251,-17.5332
16.6542,10.453,27.4918
20.5393,10.453,31.474
9.45174,10.453,20.1092
-8.82961,-3.37661,-12.4588
15.2993,10.453,26.103
7.99561,10.453,18.6167
2.23305,7.68605,9.94312
8.391,10.453,19.022
-4.9247,0.528295,-4.55133
26.2989,10.453,37.3776
23.3653,10.453,34.3706
2.07977,7.53277,9.63272
21.6901,10.453,32.6535
23.0706,10.453,34.0686
-5.20343,0.249566,-5.11575
8.31176,10.453,18.9408
19.3686,10.453,30.274
32.2338,10.453,43.4608
12.8678,10.453,23.6107
28.7468,10.453,39.8866
20.7973,10.453,31.7385
2.92586,8.37886,11.3461
59.0359,10.453,70.933
10.1451,10.453,20.82
55.9829,10.453,67.8036
-23.1831,-17.7301,-41.5245
8.21259,10.453,18.8391
15.2137,10.453,26.0153
-19.0328,-13.5798,-33.1202
-8.22771,-2.77471,-11.2399
-1.32307,4.12993,2.74198
8.10181,10.453,18.7256
24.5098,10.453,35.5438
13.4032,10.453,24.1595
-8.33949,-2.88649,-11.4663
6.9622,10.453,17.5575
18.5591,10.453,29.4443
8.52066,10.453,19.1549
3.51626,8.96926,12.5416
-0.283466,5.16953,4.84718
2.49328,7.94628,10.4701
-0.302556,5.15044,4.80852
2.62783,8.08083,10.7426
39.991,10.453,51.412
-22.3416,-16.8886,-39.8205
-8.99134,-3.53834,-12.7863
8.76458,10.453,19.4049
5.23885,10.453,15.791
11.4503,10.453,22.1578
-8.93892,-3.48592,-12.6801
-21.5956,-16.1426,-38.3099
-18.648,-13.195,-32.341
8.70081,10.453,19.3395
-9.04659,-3.59359,-12.8982
22.6965,10.453,33.6851
13.8897,10.453,24.6582
-1.13114,4.32186,3.13063
-12.5212,-7.06819,-19.9342
3.84117,9.29417,13.1996
18.9962,10.453,29.8923
13.4721,10.453,24.2301
6.40778,10.453,16.9892
17.6224,10.453,28.4842
13.2274,10.453,23.9793
-19.6962,-14.2432,-34.4635
10.6258,10.453,21.3127
11.5762,10.453,22.2868
24.1685,10.453,35.1939
7.43646,10.453,18.0436
30.1137,10.453,41.2878
2.50734,7.96034,10.4986
10.4326,10.453,21.1146
-12.9701,-7.51706,-20.8432
23.0495,10.453,34.047
11.8419,10.453,22.5592
3.37312,8.82612,12.2518
-9.34282,-3.88982,-13.498
-13.4381,-7.98508,-21.7909
3.58817,9.04117,12.6872
45.0833,10.453,56.6316
-13.005,-7.55197,-20.9139
32.1445,10.453,43.3693
8.75601,10.453,19.3961
32.1731,10.453,43.3986
8.17588,10.453,18.8015
3.46985,8.92285,12.4476
3.90303,9.35603,13.3248
2.62438,8.07738,10.7356
13.7573,10.453,24.5225
23.5997,10.453,34.6109
16.216,10.453,27.0426
3.57952,9.03252,12.6697
17.5917,10.453,28.4527
